date,variant,purchases,net_amount,gross_amount
2017-10-15,455944004032,0.0,0.0,0.0
2017-10-15,556137005116,8.0,87.78122399999998,103.91999999999997
2017-10-15,432805001134,6.0,51.84333731343285,63.223582089552245
2017-10-15,544204002505,129.0,404.139456,1288.71
2017-10-15,333442002098,4.0,16.710852000000006,59.96000000000003
2017-10-15,487800012010,16.0,107.40227199999991,319.83999999999975
2017-10-15,510010016044,9.0,101.79426600000004,224.91000000000008
2017-10-15,476327001042,0.0,0.0,0.0
2017-10-15,509457010000,3.0,9.297867000000002,14.970000000000002
2017-10-15,442345012000,20.0,127.15286000000008,159.8000000000001
2017-10-15,515762009010,0.0,0.0,0.0
2017-10-15,417081003003,4.0,17.490332000000006,59.96000000000002
2017-10-15,539919001038,60.0,282.6814199999999,899.3999999999996
2017-10-15,251911002005,0.0,0.0,0.0
2017-10-15,494229003404,20.0,146.47268,159.8
2017-10-15,417081003005,8.0,34.98066400000001,119.92000000000004
2017-10-15,509618002010,7.0,152.02998299999993,279.92999999999984
2017-10-15,510010016056,2.0,22.620948,49.98
2017-10-15,417081003004,2.0,8.745166000000003,29.980000000000015
2017-10-15,476327001036,0.0,0.0,0.0
2017-10-15,434045002046,2.0,56.53684200000001,69.98
2017-10-15,542876014004,1.0,4.121874000000002,9.990000000000006
2017-10-15,510393005036,2.0,15.652332000000008,19.98000000000001
2017-10-15,481659001005,0.0,0.0,0.0
2017-10-15,503206014032,3.0,12.137403000000004,44.97000000000001
2017-10-15,510393005038,4.0,31.304664000000006,39.96000000000001
2017-10-15,481659001004,1.0,9.040469000000003,14.990000000000006
2017-10-15,503206014040,2.0,8.091601999999996,29.979999999999983
2017-10-15,445949006038,67.0,475.9605630000001,669.33
2017-10-15,510393005035,4.0,31.304664000000017,39.96000000000002
2017-10-15,510393005041,2.0,15.652331999999989,19.979999999999986
2017-10-15,445949006034,210.0,1491.8166899999997,2097.899999999999
2017-10-15,534305029032,1.0,,
2017-10-15,534305029042,1.0,4.008987,9.990000000000002
2017-10-15,534305029036,1.0,4.0089869999999985,9.989999999999997
2017-10-15,510393005037,8.0,62.609328,79.92
2017-10-15,503206014038,5.0,20.229005,74.94999999999999
2017-10-15,445949006042,43.0,305.4672269999999,429.5699999999999
2017-10-15,538986001003,56.0,214.12859999999975,1679.4399999999987
2017-10-15,445949006036,94.0,667.7655660000001,939.0600000000001
2017-10-15,538986001007,35.0,133.83037499999978,1049.6499999999987
2017-10-15,445949006032,97.0,689.0772330000003,969.0300000000003
2017-10-15,503206014036,1.0,4.045801,14.989999999999998
2017-10-15,479911004028,1.0,5.507507,7.99
2017-10-15,445949006040,40.0,284.15556000000015,399.60000000000014
2017-10-15,503206014044,1.0,4.045800999999998,14.989999999999993
2017-10-15,538986001004,14.0,53.53214999999995,419.8599999999998
2017-10-15,467553002104,1.0,,
2017-10-15,467553002116,2.0,,
2017-10-15,467553002140,1.0,10.491501,14.99
2017-10-15,538986001005,31.0,118.53547499999998,929.6900000000002
2017-10-15,510393005042,8.0,62.60932800000002,79.92000000000003
2017-10-15,479911004026,1.0,5.507507000000001,7.990000000000002
2017-10-15,510393005039,3.0,23.478497999999995,29.96999999999999
2017-10-15,510393005040,10.0,78.26165999999995,99.89999999999993
2017-10-15,393160004003,0.0,0.0,0.0
2017-10-15,450577001004,1.0,21.049077000000004,24.990000000000002
2017-10-15,397272004005,37.0,173.50432199999997,369.62999999999994
2017-10-15,536687001034,0.0,0.0,0.0
2017-10-15,536687001040,3.0,77.94101099999999,89.96999999999998
2017-10-15,525025003036,1.0,10.763417000000004,17.990000000000006
2017-10-15,525025003040,0.0,0.0,0.0
2017-10-15,374438002000,89.0,71.146422,444.10999999999996
2017-10-15,514529003062,2.0,28.024992000000005,79.98
2017-10-15,514529003052,2.0,28.024992000000005,79.98
2017-10-15,397272004006,15.0,70.33958999999996,149.8499999999999
2017-10-15,514529003048,1.0,14.012496000000002,39.99
2017-10-15,397272004003,29.0,135.98987400000001,289.71000000000004
2017-10-15,536687001042,6.0,155.88202199999998,179.94
2017-10-15,536687001036,4.0,103.921348,119.96
2017-10-15,525025003038,0.0,0.0,0.0
2017-10-15,478605001006,1.0,17.789101,19.99
2017-10-15,525025003042,1.0,10.763417000000004,17.990000000000006
2017-10-15,397272004007,52.0,243.84391200000013,519.4800000000002
2017-10-15,536687001038,5.0,129.901685,149.95
2017-10-15,536687001044,7.0,181.86235900000003,209.93000000000004
2017-10-15,478605001004,0.0,0.0,0.0
2017-10-15,397272004004,10.0,46.893059999999984,99.89999999999996
2017-10-15,503206014034,4.0,16.183203999999993,59.95999999999997
2017-10-15,481659001003,0.0,0.0,0.0
2017-10-15,536687001032,5.0,129.90168500000001,149.95000000000002
2017-10-15,503206014042,4.0,16.183203999999996,59.95999999999998
2017-10-15,534305029038,3.0,12.026960999999993,29.969999999999985
2017-10-15,534305029040,2.0,8.017974,19.98
2017-10-15,481659001006,1.0,9.040469000000002,14.990000000000004
2017-10-15,516508002025,17.0,311.99515199999996,424.83
2017-10-15,479911004034,3.0,16.370149421052634,23.748947368421057
2017-10-15,538689002034,0.0,0.0,0.0
2017-10-15,523118002146,9.0,111.54383100000001,116.91000000000003
2017-10-15,523118002158,16.0,198.30014400000002,207.84000000000003
2017-10-15,523732002040,1.0,3.9330629999999998,9.989999999999998
2017-10-15,538689002029,0.0,0.0,0.0
2017-10-15,406237001046,11.0,119.759607,164.89000000000001
2017-10-15,458867010003,2.0,8.734476000000004,25.98000000000001
2017-10-15,406237001044,11.0,119.759607,164.89000000000001
2017-10-15,449734002152,2.0,19.370078000000007,29.98000000000001
2017-10-15,406237001038,11.0,119.75960699999992,164.8899999999999
2017-10-15,458867010005,1.0,4.367237999999999,12.989999999999995
2017-10-15,406237001036,12.0,130.64684399999996,179.87999999999994
2017-10-15,406237001042,6.0,65.32342200000001,89.94000000000001
2017-10-15,483783001044,1.0,5.8841100000000015,9.990000000000004
2017-10-15,449734002158,4.0,38.74015600000001,59.96000000000002
2017-10-15,483783001038,6.0,35.30465999999997,59.939999999999955
2017-10-15,458867010006,6.0,26.203428,77.93999999999998
2017-10-15,449734002164,0.0,0.0,0.0
2017-10-15,458867010004,4.0,17.46895200000001,51.960000000000015
2017-10-15,406237001040,13.0,141.53408099999996,194.86999999999995
2017-10-15,406237001034,2.0,21.774474000000005,29.98000000000001
2017-10-15,443554010034,1.0,3.644352000000001,9.990000000000002
2017-10-15,443554010038,1.0,3.6443520000000014,9.990000000000004
2017-10-15,443554010036,2.0,7.2887040000000045,19.98000000000001
2017-10-15,459678002005,26.0,183.26032399999997,519.7399999999999
2017-10-15,483783001036,4.0,23.522469411764696,39.9362808349146
2017-10-15,484644004098,3.0,15.460686000000004,44.97000000000001
2017-10-15,484644004110,4.0,20.614248000000003,59.96000000000001
2017-10-15,483783001042,4.0,23.536440000000006,39.960000000000015
2017-10-15,484644004092,5.0,25.76781000000001,74.95000000000003
2017-10-15,523118002170,8.0,99.15007200000004,103.92000000000004
2017-10-15,538689002024,0.0,0.0,0.0
2017-10-15,538689002033,0.0,0.0,0.0
2017-10-15,523732002038,3.0,11.799188999999998,29.96999999999999
2017-10-15,516508002034,11.0,201.879216,274.89000000000004
2017-10-15,538689002025,0.0,0.0,0.0
2017-10-15,516508002029,2.0,36.70531199999999,49.97999999999999
2017-10-15,538689002030,0.0,0.0,0.0
2017-10-15,516508002024,11.0,201.87921599999993,274.88999999999993
2017-10-15,546730001007,0.0,0.0,0.0
2017-10-15,479911004024,1.0,5.507507000000001,7.990000000000001
2017-10-15,516508002033,12.0,220.23187199999998,299.88
2017-10-15,516508002027,14.0,256.9371839999999,349.8599999999999
2017-10-15,523732002032,2.0,7.866126000000004,19.980000000000008
2017-10-15,516508002028,21.0,385.40577599999983,524.7899999999998
2017-10-15,538689002026,0.0,0.0,0.0
2017-10-15,546730001006,0.0,,
2017-10-15,523732002042,0.0,0.0,0.0
2017-10-15,450577001005,1.0,21.049077,24.99
2017-10-15,516508002031,21.0,385.40577599999983,524.7899999999998
2017-10-15,538689002031,0.0,0.0,0.0
2017-10-15,516508002032,6.0,110.11593599999996,149.93999999999997
2017-10-15,523732002034,3.0,11.799189000000009,29.97000000000002
2017-10-15,516508002026,0.0,0.0,0.0
2017-10-15,546730001005,0.0,0.0,0.0
2017-10-15,538689002028,0.0,0.0,0.0
2017-10-15,546730001004,0.0,0.0,0.0
2017-10-15,523732002044,2.0,7.866126000000001,19.98
2017-10-15,516508002030,12.0,220.2318719999999,299.8799999999999
2017-10-15,523732002036,2.0,7.866125999999997,19.97999999999999
2017-10-15,538689002027,0.0,0.0,0.0
2017-10-15,483783001040,5.0,29.42054999999998,49.94999999999997
2017-10-15,483783001034,3.0,17.62306085003232,29.920307045895285
2017-10-15,523118002134,6.0,74.36255400000002,77.94000000000003
2017-10-15,538689002032,0.0,0.0,0.0
2017-10-15,461439001092,1.0,2.5447409999999997,12.99
2017-10-15,321249006122,4.0,45.215592000000015,51.960000000000015
2017-10-15,393160004005,2.0,27.002491999999975,39.97999999999996
2017-10-15,478680001092,11.0,84.23985899999997,219.8899999999999
2017-10-15,456321007158,35.0,77.01581999999999,244.65
2017-10-15,401781004074,4.0,49.37239200000002,51.960000000000015
2017-10-15,554476002034,0.0,,
2017-10-15,478680001116,2.0,15.316337999999998,39.98
2017-10-15,467305005122,9.0,78.85107000000002,89.91000000000003
2017-10-15,401781004092,0.0,0.0,0.0
2017-10-15,401781004080,3.0,37.029294000000014,38.97000000000001
2017-10-15,467305005134,10.0,87.61230000000002,99.90000000000002
2017-10-15,523865001036,5.0,106.41951499999999,149.95
2017-10-15,554476002036,0.0,0.0,0.0
2017-10-15,523865001042,6.0,127.70341799999987,179.93999999999983
2017-10-15,467305005098,6.0,52.56738000000001,59.94000000000001
2017-10-15,401781004086,5.0,61.71549000000003,64.95000000000003
2017-10-15,401781004068,0.0,0.0,0.0
2017-10-15,523865001040,0.0,0.0,0.0
2017-10-15,523865001034,4.0,85.135612,119.96
2017-10-15,467305005092,2.0,17.52246,19.98
2017-10-15,515730012005,36.0,291.5601479999999,359.63999999999993
2017-10-15,554476002038,0.0,0.0,0.0
2017-10-15,467305005110,3.0,26.28369,29.97
2017-10-15,485593001005,16.0,121.42929599999995,559.8399999999998
2017-10-15,515730012006,20.0,161.97786000000005,199.80000000000007
2017-10-15,485593001007,9.0,68.303979,314.91
2017-10-15,554476002040,0.0,,
2017-10-15,515730012003,39.0,315.85682699999995,389.60999999999996
2017-10-15,485593001003,2.0,15.178662000000003,69.98000000000002
2017-10-15,507610002044,0.0,0.0,0.0
2017-10-15,515730012007,53.0,429.2413289999999,529.4699999999999
2017-10-15,523865001038,11.0,234.12293300000002,329.89000000000004
2017-10-15,507610002034,1.0,13.726343000000005,14.990000000000006
2017-10-15,523865001044,19.0,404.3941569999999,569.8099999999998
2017-10-15,554476002032,0.0,,
2017-10-15,429461001004,0.0,0.0,0.0
2017-10-15,429461001003,0.0,0.0,0.0
2017-10-15,429461001006,0.0,0.0,0.0
2017-10-15,429461001007,0.0,0.0,0.0
2017-10-15,429461001005,0.0,0.0,0.0
2017-10-15,508565041098,16.0,56.423280000000034,111.84000000000007
2017-10-15,489607005040,1.0,6.8279450000000015,14.990000000000002
2017-10-15,489607005038,0.0,0.0,0.0
2017-10-15,489607005034,0.0,0.0,0.0
2017-10-15,505882001098,15.0,104.976615,119.85
2017-10-15,505882001134,11.0,76.98285099999998,87.88999999999999
2017-10-15,578887002003,3.0,53.476101,74.97
2017-10-15,508565041110,6.0,21.15873000000001,41.94000000000002
2017-10-15,508565041122,8.0,28.211640000000013,55.92000000000003
2017-10-15,578887002007,1.0,17.825367000000007,24.99000000000001
2017-10-15,508565041134,15.0,52.89682500000003,104.85000000000007
2017-10-15,505882001092,11.0,76.98285099999998,87.88999999999999
2017-10-15,470774001080,23.0,335.90796200000005,459.77000000000004
2017-10-15,489607005036,1.0,6.827945000000001,14.99
2017-10-15,470774001086,29.0,423.53612599999985,579.7099999999998
2017-10-15,489607005042,1.0,6.827944999999999,14.989999999999997
2017-10-15,489607005032,0.0,0.0,0.0
2017-10-15,505882001122,9.0,62.985969000000026,71.91000000000003
2017-10-15,470774001092,25.0,365.11735,499.74999999999994
2017-10-15,470774001074,11.0,160.65163399999994,219.8899999999999
2017-10-15,578887002006,2.0,35.650734000000014,49.98000000000002
2017-10-15,505882001110,14.0,97.97817400000005,111.86000000000006
2017-10-15,456321007134,32.0,70.41446400000002,223.6800000000001
2017-10-15,531337004092,1.0,8.446304999999997,17.98999999999999
2017-10-15,478680001110,7.0,53.607183,139.93
2017-10-15,485593001008,20.0,151.78662,699.8000000000001
2017-10-15,507610002038,0.0,0.0,0.0
2017-10-15,485593001006,17.0,129.01862699999995,594.8299999999998
2017-10-15,448831002036,9.0,49.80366000000002,116.91000000000004
2017-10-15,529535001031,0.0,,
2017-10-15,485591001003,1.0,16.328466000000002,24.990000000000002
2017-10-15,529535001026,0.0,,
2017-10-15,448831002044,3.0,16.601219999999998,38.96999999999999
2017-10-15,458867002004,2.0,7.653708000000001,25.980000000000004
2017-10-15,458867002005,1.0,3.826853999999999,12.989999999999998
2017-10-15,565029003098,65.0,490.45405499999976,649.3499999999997
2017-10-15,321249006092,5.0,56.51949,64.95
2017-10-15,529535001032,0.0,0.0,0.0
2017-10-15,529535001030,0.0,,
2017-10-15,529535001025,0.0,,
2017-10-15,565029003110,0.0,0.0,0.0
2017-10-15,321249006098,5.0,56.51949000000001,64.95000000000002
2017-10-15,565029003134,66.0,497.99950199999984,659.3399999999998
2017-10-15,565029003122,16.0,120.72715200000005,159.84000000000006
2017-10-15,321249006110,4.0,45.215592000000015,51.960000000000015
2017-10-15,529535001029,0.0,0.0,0.0
2017-10-15,529535001034,0.0,0.0,0.0
2017-10-15,450577001007,1.0,21.049077,24.99
2017-10-15,321249006134,3.0,33.911694000000004,38.970000000000006
2017-10-15,565029003092,38.0,286.7269859999999,379.6199999999999
2017-10-15,450577001003,2.0,42.098154000000015,49.98000000000001
2017-10-15,496848013000,1.0,5.564111000000001,5.990000000000001
2017-10-15,254940002006,0.0,0.0,0.0
2017-10-15,393160004007,4.0,54.00498399999999,79.96
2017-10-15,393160004004,7.0,94.50872199999996,139.92999999999995
2017-10-15,254940002004,0.0,0.0,0.0
2017-10-15,450577001006,1.0,21.049077000000004,24.990000000000002
2017-10-15,485591001004,3.0,48.98539799999998,74.96999999999997
2017-10-15,529535001033,0.0,0.0,0.0
2017-10-15,485591001005,0.0,0.0,0.0
2017-10-15,529535001028,0.0,,
2017-10-15,507610002036,0.0,0.0,0.0
2017-10-15,448831002034,13.0,71.93861999999999,168.86999999999995
2017-10-15,515730012004,12.0,97.18671599999999,119.88
2017-10-15,493753008000,138.0,515.363208,688.62
2017-10-15,479974017385,0.0,,
2017-10-15,294076003092,0.0,0.0,0.0
2017-10-15,448831002042,6.0,33.20244,77.94
2017-10-15,507610002042,0.0,0.0,0.0
2017-10-15,507610002040,0.0,0.0,0.0
2017-10-15,466211001034,10.0,49.30519507688977,84.29679445527401
2017-10-15,294076003104,0.0,0.0,0.0
2017-10-15,466211001040,13.0,65.19846829327615,111.46942775393426
2017-10-15,448831002032,15.0,83.00609999999998,194.8499999999999
2017-10-15,294076003134,0.0,0.0,0.0
2017-10-15,364873005036,0.0,,
2017-10-15,466211001042,13.0,64.59594112628122,110.43929069290687
2017-10-15,466211001036,22.0,109.13868432828575,186.59374992013292
2017-10-15,448831002040,0.0,0.0,0.0
2017-10-15,294076003140,0.0,,
2017-10-15,466211001038,20.0,99.26122893019866,169.70632403863678
2017-10-15,458867014005,4.0,36.76689599999999,51.95999999999998
2017-10-15,294076003116,0.0,,
2017-10-15,294076003122,0.0,0.0,0.0
2017-10-15,458867014006,2.0,18.383447999999994,25.979999999999993
2017-10-15,448831002038,13.0,71.93862000000001,168.87
2017-10-15,458867014007,2.0,18.38344800000001,25.98000000000001
2017-10-15,466211001032,19.0,94.55871993808633,161.66647279549724
2017-10-15,529535001024,0.0,0.0,0.0
2017-10-15,413899001000,4.0,14.470859999999993,51.95999999999998
2017-10-15,458867002003,1.0,3.826854000000001,12.990000000000004
2017-10-15,294076003110,0.0,,
2017-10-15,459678002004,19.0,133.92100599999998,379.8099999999999
2017-10-15,230027012285,20.0,315.16234,399.79999999999995
2017-10-15,434712007005,0.0,0.0,0.0
2017-10-15,368811001046,11.0,399.2001749999999,439.8899999999999
2017-10-15,561106001134,3.0,64.714005,104.97
2017-10-15,378124001036,0.0,0.0,0.0
2017-10-15,368811001034,2.0,72.58184999999995,79.97999999999995
2017-10-15,378124001042,1.0,31.543485,34.99
2017-10-15,378124001032,2.0,63.08697,69.98
2017-10-15,368811001040,13.0,471.78202499999986,519.8699999999999
2017-10-15,533167001000,2.0,23.984000000000005,29.980000000000004
2017-10-15,368811001042,9.0,326.6183249999997,359.9099999999997
2017-10-15,533108001505,57.0,216.68344799999997,854.4299999999997
2017-10-15,368811001036,3.0,108.87277500000002,119.97000000000003
2017-10-15,535429005038,3.0,17.974508999999994,44.96999999999998
2017-10-15,535429005040,6.0,35.94901799999998,89.93999999999994
2017-10-15,378124001044,1.0,31.543485,34.99
2017-10-15,378124001038,2.0,63.08696999999997,69.97999999999998
2017-10-15,378124001034,0.0,0.0,0.0
2017-10-15,351484002505,8.0,64.527408,79.91999999999999
2017-10-15,535429005042,8.0,47.93202400000003,119.92000000000004
2017-10-15,514182003006,350.0,4113.478949999995,8746.499999999989
2017-10-15,529030019000,5.0,22.098214999999993,24.94999999999999
2017-10-15,533349006505,268.0,347.9706639999999,1337.3199999999997
2017-10-15,514182003005,81.0,951.9765569999994,2024.1899999999985
2017-10-15,559628002149,10.0,354.92899999999986,499.8999999999998
2017-10-15,519272005038,0.0,0.0,0.0
2017-10-15,519272005034,0.0,0.0,0.0
2017-10-15,514182003004,314.0,3690.378257999996,7846.859999999991
2017-10-15,403557001004,3.0,48.377798999999975,59.96999999999997
2017-10-15,416619001000,9.0,144.39576599999998,179.90999999999997
2017-10-15,514182003007,293.0,3443.5695209999967,7322.069999999992
2017-10-15,561106001146,1.0,21.571335,34.99
2017-10-15,552479001040,1.0,3.344925000000001,12.990000000000006
2017-10-15,543684001505,4.0,47.962003999999986,59.95999999999998
2017-10-15,561106001158,1.0,21.571335000000015,34.99000000000002
2017-10-15,483457001040,6.0,32.315442,89.94
2017-10-15,273774001040,0.0,0.0,0.0
2017-10-15,325579002505,13.0,18.67083670764952,100.86891792355222
2017-10-15,532116017032,2.0,26.950517999999995,39.98
2017-10-15,532116017042,2.0,26.95051799999998,39.979999999999976
2017-10-15,273774001034,0.0,0.0,0.0
2017-10-15,532116017038,1.0,13.475258999999994,19.989999999999995
2017-10-15,532116017040,2.0,26.95051799999998,39.979999999999976
2017-10-15,446028001000,97.0,1027.9992099999995,1454.0299999999993
2017-10-15,273774001046,0.0,0.0,0.0
2017-10-15,273774001032,0.0,0.0,0.0
2017-10-15,483457001032,12.0,64.630884,179.88000000000002
2017-10-15,469294003505,391.0,684.8325900000001,1951.0900000000004
2017-10-15,273774001044,0.0,0.0,0.0
2017-10-15,444633001035,9.0,66.00513600000001,314.91
2017-10-15,273774001038,0.0,0.0,0.0
2017-10-15,444633001042,12.0,88.006848,419.88
2017-10-15,467408030505,15.0,102.89122499999993,119.84999999999992
2017-10-15,483457001044,0.0,0.0,0.0
2017-10-15,483457001038,13.0,70.01679099999998,194.86999999999998
2017-10-15,561106001152,4.0,86.28534,139.96
2017-10-15,561106001164,6.0,129.42801,209.94
2017-10-15,468163004000,19.0,16.3647,18.81
2017-10-15,561106001170,1.0,21.571334999999998,34.989999999999995
2017-10-15,368811001038,6.0,217.74554999999995,239.93999999999997
2017-10-15,526432001080,10.0,116.89701000000007,129.90000000000006
2017-10-15,368811001044,10.0,362.90924999999976,399.89999999999975
2017-10-15,483457001036,3.0,16.157720999999988,44.96999999999997
2017-10-15,483457001042,8.0,43.08725599999998,119.91999999999997
2017-10-15,368811001032,5.0,181.45462499999994,199.94999999999993
2017-10-15,514182003003,94.0,1104.762917999999,2349.0599999999977
2017-10-15,552479001038,1.0,3.3449250000000004,12.990000000000004
2017-10-15,512743003000,21.0,253.783698,314.78999999999996
2017-10-15,505512008007,13.0,287.1850800000001,324.87000000000006
2017-10-15,484397001003,95.0,533.7339399999998,1424.0499999999995
2017-10-15,553000001010,131.0,975.1008579999998,3928.6899999999996
2017-10-15,505512008003,6.0,132.54696,149.94000000000003
2017-10-15,505512008006,9.0,198.82044000000005,224.91000000000005
2017-10-15,500483001120,0.0,0.0,0.0
2017-10-15,482455001036,3.0,41.49589499999998,74.96999999999997
2017-10-15,476398004507,45.0,163.76431499999995,224.54999999999993
2017-10-15,543062002038,1.0,37.68781199999998,89.98999999999997
2017-10-15,505468003280,0.0,0.0,0.0
2017-10-15,500448006505,178.0,802.3337539999998,2668.2199999999993
2017-10-15,562582004134,10.0,77.63321000000003,149.90000000000006
2017-10-15,562582004122,10.0,77.63320999999999,149.89999999999998
2017-10-15,200585003000,9.0,36.23338800000002,44.910000000000025
2017-10-15,482455001040,9.0,124.48768499999991,224.90999999999985
2017-10-15,505468003375,0.0,0.0,0.0
2017-10-15,546277001258,4.0,54.020976,79.96
2017-10-15,546277001246,5.0,67.52622000000002,99.95000000000003
2017-10-15,546277001234,3.0,40.515731999999986,59.969999999999985
2017-10-15,562582004098,14.0,108.68649400000005,209.8600000000001
2017-10-15,546277001240,3.0,40.515732,59.97
2017-10-15,467603002505,1.0,4.672382999999998,14.989999999999997
2017-10-15,505468003380,0.0,0.0,0.0
2017-10-15,562582004116,14.0,108.68649400000004,209.86000000000007
2017-10-15,505468003385,0.0,0.0,0.0
2017-10-15,476676002010,112.0,2182.9361119999994,3358.879999999999
2017-10-15,505468003180,0.0,0.0,0.0
2017-10-15,542876014006,13.0,53.584362,129.87
2017-10-15,562582004110,3.0,23.289963000000007,44.97000000000001
2017-10-15,484397001006,7.0,39.327764,104.92999999999999
2017-10-15,505468003275,0.0,0.0,0.0
2017-10-15,505468003475,0.0,0.0,0.0
2017-10-15,484397001005,106.0,595.5347119999998,1588.9399999999994
2017-10-15,403557001005,3.0,48.377798999999996,59.97
2017-10-15,463406012034,6.0,17.763113999999984,119.93999999999988
2017-10-15,403557001006,3.0,48.377798999999975,59.96999999999997
2017-10-15,531688001000,28.0,398.0168919999998,559.7199999999997
2017-10-15,463406012046,20.0,59.210379999999994,399.79999999999995
2017-10-15,463406012042,23.0,68.09193700000003,459.7700000000002
2017-10-15,322375003000,3.0,21.82843800000001,44.97000000000001
2017-10-15,403557001003,4.0,64.503732,79.96
2017-10-15,403557001007,8.0,129.00746399999994,159.91999999999993
2017-10-15,463406012036,6.0,17.76311399999999,119.93999999999993
2017-10-15,475119006010,82.0,1436.0653439999992,2049.179999999999
2017-10-15,463406012032,15.0,44.40778500000001,299.8500000000001
2017-10-15,463406012044,39.0,115.46024100000002,779.6100000000001
2017-10-15,508847002505,0.0,0.0,0.0
2017-10-15,445699005010,32.0,869.6705279999998,1279.6799999999996
2017-10-15,463406012040,3.0,8.881556999999994,59.969999999999956
2017-10-15,409871002006,1.0,4.958037,9.99
2017-10-15,409871002003,1.0,4.958037000000003,9.990000000000006
2017-10-15,354768006000,20.0,39.581920000000004,119.80000000000001
2017-10-15,505468003170,0.0,0.0,0.0
2017-10-15,463406012038,22.0,65.13141799999997,439.7799999999998
2017-10-15,467109001000,6.0,52.25457599999997,179.9399999999999
2017-10-15,141645006000,9.0,39.70151100000002,71.91000000000003
2017-10-15,505512008005,5.0,110.45580000000002,124.95000000000003
2017-10-15,505468003480,0.0,0.0,0.0
2017-10-15,409871002004,2.0,9.916074,19.98
2017-10-15,449111001000,4.0,33.438528000000005,39.96000000000001
2017-10-15,505512008004,0.0,0.0,0.0
2017-10-15,484397001004,6.0,33.709512000000004,89.94000000000001
2017-10-15,477403001010,5.0,92.81679,199.95000000000002
2017-10-15,409871002005,2.0,9.916073999999998,19.979999999999997
2017-10-15,273774001042,0.0,0.0,0.0
2017-10-15,273774001036,0.0,0.0,0.0
2017-10-15,542473003034,0.0,0.0,0.0
2017-10-15,230027012325,13.0,204.85552099999995,259.86999999999995
2017-10-15,230027012273,12.0,189.097404,239.88000000000002
2017-10-15,467886020010,130.0,2290.5472199999977,5198.699999999994
2017-10-15,472196006029,3.0,85.54288799999999,149.96999999999997
2017-10-15,519744001038,2.0,18.179938,59.98
2017-10-15,472196006026,24.0,684.3431039999996,1199.7599999999993
2017-10-15,230027012297,4.0,63.03246799999999,79.95999999999998
2017-10-15,230027012323,14.0,220.613638,279.86
2017-10-15,453585008007,69.0,439.29726300000004,689.3100000000001
2017-10-15,230027012287,15.0,236.371755,299.85
2017-10-15,453585008004,13.0,82.76615100000004,129.87000000000006
2017-10-15,230027012317,20.0,315.1623400000001,399.8000000000001
2017-10-15,230027012315,9.0,141.823053,179.91
2017-10-15,467408001505,27.0,152.86627800000005,215.73000000000008
2017-10-15,453585008006,45.0,286.49821499999996,449.54999999999995
2017-10-15,251280004305,242.0,624.5603759999998,1207.5799999999997
2017-10-15,453585008003,7.0,44.56638899999999,69.92999999999998
2017-10-15,230027012347,9.0,141.82305300000004,179.91000000000005
2017-10-15,230027012253,17.0,267.88798899999995,339.8299999999999
2017-10-15,519744001040,3.0,27.269906999999986,89.96999999999994
2017-10-15,519744001034,1.0,9.089968999999991,29.989999999999966
2017-10-15,230027012265,3.0,47.274350999999974,59.96999999999997
2017-10-15,230027012303,8.0,126.06493599999995,159.91999999999993
2017-10-15,518207003010,6.0,136.49038199999995,149.93999999999994
2017-10-15,271666006305,26.0,118.41369800000005,129.74000000000007
2017-10-15,453585008005,38.0,241.931826,379.62
2017-10-15,559628001149,7.0,279.9439999999998,349.9299999999997
2017-10-15,527488001040,4.0,29.246248000000005,119.96000000000001
2017-10-15,527488001034,4.0,29.246247999999987,119.95999999999994
2017-10-15,472196006027,19.0,541.7716239999999,949.8099999999997
2017-10-15,230027012293,18.0,283.64610600000003,359.82000000000005
2017-10-15,428640002034,0.0,0.0,0.0
2017-10-15,428640002038,0.0,0.0,0.0
2017-10-15,510314005003,3.0,41.066604000000005,44.970000000000006
2017-10-15,230027012307,17.0,267.88798899999995,339.8299999999999
2017-10-15,230027012335,10.0,157.58117,199.89999999999998
2017-10-15,434712007006,0.0,0.0,0.0
2017-10-15,230027012283,2.0,31.516234000000004,39.980000000000004
2017-10-15,510314005006,1.0,13.688867999999996,14.989999999999995
2017-10-15,461439001122,3.0,7.634222999999999,38.97
2017-10-15,461439001098,0.0,0.0,0.0
2017-10-15,434712007003,0.0,0.0,0.0
2017-10-15,434712007007,0.0,0.0,0.0
2017-10-15,230027012295,20.0,315.16234000000003,399.80000000000007
2017-10-15,230027012345,7.0,110.30681900000003,139.93000000000004
2017-10-15,461439001110,3.0,7.634223000000001,38.97000000000001
2017-10-15,510314005005,2.0,27.37773599999998,29.97999999999998
2017-10-15,502621001004,166.0,381.5197919999999,1160.3399999999997
2017-10-15,434712007004,0.0,0.0,0.0
2017-10-15,230027012327,12.0,189.097404,239.88000000000002
2017-10-15,230027012275,13.0,204.855521,259.87
2017-10-15,510314005004,6.0,82.13320800000004,89.94000000000004
2017-10-15,230027012305,19.0,299.4042229999999,379.80999999999983
2017-10-15,479460012505,56.0,235.51203200000003,279.44000000000005
2017-10-15,472196006028,3.0,85.542888,149.97
2017-10-15,510314005007,4.0,54.75547200000001,59.960000000000015
2017-10-15,451704002038,10.0,72.20562999999999,79.89999999999999
2017-10-15,472196006025,13.0,370.6858479999998,649.8699999999997
2017-10-15,537700005704,8.0,104.28243200000003,119.92000000000003
2017-10-15,230027012337,1.0,15.758117000000004,19.990000000000006
